reportingunitID,reportingunitName,state-county-subunit,last,party,votepct
46031,Brookline,50-025-46031,Pierce,Una,0.0
46032,Brownington,50-019-46032,Trump,GOP,0.541922
46032,Brownington,50-019-46032,Biden,Dem,0.445808
46032,Brownington,50-019-46032,Paige,Ind,0.006135
46032,Brownington,50-019-46032,Jorgensen,Lib,0.006135
46032,Brownington,50-019-46032,De La Fuente,ALP,0.0
46032,Brownington,50-019-46032,Carroll,ASP,0.0
46032,Brownington,50-019-46032,Huber,AVP,0.0
46032,Brownington,50-019-46032,Segal,BdR,0.0
46032,Brownington,50-019-46032,Blankenship,CST,0.0
46032,Brownington,50-019-46032,Hawkins,Grn,0.0
46032,Brownington,50-019-46032,Duncan,Ind,0.0
46032,Brownington,50-019-46032,LaFontaine,Ind,0.0
46032,Brownington,50-019-46032,Kopitke,Ind,0.0
46032,Brownington,50-019-46032,Scalf,Ind,0.0
46032,Brownington,50-019-46032,West,Ind,0.0
46032,Brownington,50-019-46032,La Riva,LUn,0.0
46032,Brownington,50-019-46032,McCormic,Oth,0.0
46032,Brownington,50-019-46032,Swing,Oth,0.0
46032,Brownington,50-019-46032,Collins,Pro,0.0
46032,Brownington,50-019-46032,Kennedy,SWP,0.0
46032,Brownington,50-019-46032,Pierce,Una,0.0
46033,Brunswick,50-009-46033,Trump,GOP,0.546875
46033,Brunswick,50-009-46033,Biden,Dem,0.421875
46033,Brunswick,50-009-46033,Jorgensen,Lib,0.03125
46033,Brunswick,50-009-46033,De La Fuente,ALP,0.0
46033,Brunswick,50-009-46033,Carroll,ASP,0.0
46033,Brunswick,50-009-46033,Huber,AVP,0.0
46033,Brunswick,50-009-46033,Segal,BdR,0.0
46033,Brunswick,50-009-46033,Blankenship,CST,0.0
46033,Brunswick,50-009-46033,Hawkins,Grn,0.0
46033,Brunswick,50-009-46033,Duncan,Ind,0.0
46033,Brunswick,50-009-46033,LaFontaine,Ind,0.0
46033,Brunswick,50-009-46033,Kopitke,Ind,0.0
46033,Brunswick,50-009-46033,Paige,Ind,0.0
46033,Brunswick,50-009-46033,Scalf,Ind,0.0
46033,Brunswick,50-009-46033,West,Ind,0.0
46033,Brunswick,50-009-46033,La Riva,LUn,0.0
46033,Brunswick,50-009-46033,McCormic,Oth,0.0
46033,Brunswick,50-009-46033,Swing,Oth,0.0
46033,Brunswick,50-009-46033,Collins,Pro,0.0
46033,Brunswick,50-009-46033,Kennedy,SWP,0.0
46033,Brunswick,50-009-46033,Pierce,Una,0.0
46034,Burke,50-005-46034,Biden,Dem,0.581066
46034,Burke,50-005-46034,Trump,GOP,0.398259
46034,Burke,50-005-46034,Jorgensen,Lib,0.005441
46034,Burke,50-005-46034,LaFontaine,Ind,0.004353
46034,Burke,50-005-46034,Hawkins,Grn,0.003264
46034,Burke,50-005-46034,West,Ind,0.003264
46034,Burke,50-005-46034,Paige,Ind,0.002176
46034,Burke,50-005-46034,Duncan,Ind,0.001088
46034,Burke,50-005-46034,McCormic,Oth,0.001088
46034,Burke,50-005-46034,De La Fuente,ALP,0.0
46034,Burke,50-005-46034,Carroll,ASP,0.0
46034,Burke,50-005-46034,Huber,AVP,0.0
46034,Burke,50-005-46034,Segal,BdR,0.0
46034,Burke,50-005-46034,Blankenship,CST,0.0
46034,Burke,50-005-46034,Kopitke,Ind,0.0
46034,Burke,50-005-46034,Scalf,Ind,0.0
46034,Burke,50-005-46034,La Riva,LUn,0.0
46034,Burke,50-005-46034,Swing,Oth,0.0
46034,Burke,50-005-46034,Collins,Pro,0.0
46034,Burke,50-005-46034,Kennedy,SWP,0.0
46034,Burke,50-005-46034,Pierce,Una,0.0
46035,Burlington City,50-007-46035,Biden,Dem,0.870892
46035,Burlington City,50-007-46035,Trump,GOP,0.103803
46035,Burlington City,50-007-46035,Hawkins,Grn,0.007107
46035,Burlington City,50-007-46035,Jorgensen,Lib,0.007017
46035,Burlington City,50-007-46035,West,Ind,0.003938
46035,Burlington City,50-007-46035,La Riva,LUn,0.001539
46035,Burlington City,50-007-46035,Paige,Ind,0.001403
46035,Burlington City,50-007-46035,LaFontaine,Ind,0.000996
46035,Burlington City,50-007-46035,Kennedy,SWP,0.000996
46035,Burlington City,50-007-46035,Swing,Oth,0.000453
46035,Burlington City,50-007-46035,Carroll,ASP,0.000407
46035,Burlington City,50-007-46035,Pierce,Una,0.000362
46035,Burlington City,50-007-46035,Collins,Pro,0.000272
46035,Burlington City,50-007-46035,Segal,BdR,0.000181
46035,Burlington City,50-007-46035,Duncan,Ind,0.000181
46035,Burlington City,50-007-46035,Blankenship,CST,0.000136
46035,Burlington City,50-007-46035,De La Fuente,ALP,9.1e-05
46035,Burlington City,50-007-46035,Scalf,Ind,9.1e-05
46035,Burlington City,50-007-46035,Kopitke,Ind,9.1e-05
46035,Burlington City,50-007-46035,Huber,AVP,4.5e-05
46035,Burlington City,50-007-46035,McCormic,Oth,0.0
46036,Cabot,50-023-46036,Biden,Dem,0.631222
46036,Cabot,50-023-46036,Trump,GOP,0.334842
46036,Cabot,50-023-46036,Hawkins,Grn,0.00905
46036,Cabot,50-023-46036,Jorgensen,Lib,0.00905
46036,Cabot,50-023-46036,West,Ind,0.006787
46036,Cabot,50-023-46036,Blankenship,CST,0.003394
46036,Cabot,50-023-46036,Paige,Ind,0.003394
46036,Cabot,50-023-46036,LaFontaine,Ind,0.002262
46036,Cabot,50-023-46036,De La Fuente,ALP,0.0
46036,Cabot,50-023-46036,Carroll,ASP,0.0
46036,Cabot,50-023-46036,Huber,AVP,0.0
46036,Cabot,50-023-46036,Segal,BdR,0.0
46036,Cabot,50-023-46036,Kopitke,Ind,0.0
46036,Cabot,50-023-46036,Scalf,Ind,0.0
46036,Cabot,50-023-46036,Duncan,Ind,0.0
46036,Cabot,50-023-46036,La Riva,LUn,0.0
46036,Cabot,50-023-46036,Swing,Oth,0.0
46036,Cabot,50-023-46036,McCormic,Oth,0.0
46036,Cabot,50-023-46036,Collins,Pro,0.0
46036,Cabot,50-023-46036,Kennedy,SWP,0.0
46036,Cabot,50-023-46036,Pierce,Una,0.0
46037,Calais,50-023-46037,Biden,Dem,0.778559
46037,Calais,50-023-46037,Trump,GOP,0.1942
46037,Calais,50-023-46037,Hawkins,Grn,0.008787
46037,Calais,50-023-46037,Jorgensen,Lib,0.005272
46037,Calais,50-023-46037,West,Ind,0.002636
46037,Calais,50-023-46037,Kennedy,SWP,0.002636
46037,Calais,50-023-46037,Blankenship,CST,0.001757
46037,Calais,50-023-46037,De La Fuente,ALP,0.000879
46037,Calais,50-023-46037,Segal,BdR,0.000879
46037,Calais,50-023-46037,Paige,Ind,0.000879
46037,Calais,50-023-46037,Scalf,Ind,0.000879
46037,Calais,50-023-46037,Duncan,Ind,0.000879
46037,Calais,50-023-46037,LaFontaine,Ind,0.000879
46037,Calais,50-023-46037,Swing,Oth,0.000879
46037,Calais,50-023-46037,Carroll,ASP,0.0
46037,Calais,50-023-46037,Huber,AVP,0.0
46037,Calais,50-023-46037,Kopitke,Ind,0.0
46037,Calais,50-023-46037,La Riva,LUn,0.0
46037,Calais,50-023-46037,McCormic,Oth,0.0
46037,Calais,50-023-46037,Collins,Pro,0.0
46037,Calais,50-023-46037,Pierce,Una,0.0
46038,Cambridge,50-015-46038,Biden,Dem,0.696748
46038,Cambridge,50-015-46038,Trump,GOP,0.268896
46038,Cambridge,50-015-46038,Jorgensen,Lib,0.013743
46038,Cambridge,50-015-46038,West,Ind,0.005039
46038,Cambridge,50-015-46038,Hawkins,Grn,0.003665
46038,Cambridge,50-015-46038,LaFontaine,Ind,0.003207
46038,Cambridge,50-015-46038,Paige,Ind,0.003207
46038,Cambridge,50-015-46038,Carroll,ASP,0.001374
46038,Cambridge,50-015-46038,Duncan,Ind,0.001374
46038,Cambridge,50-015-46038,Huber,AVP,0.000458
46038,Cambridge,50-015-46038,Segal,BdR,0.000458
46038,Cambridge,50-015-46038,Blankenship,CST,0.000458
46038,Cambridge,50-015-46038,Swing,Oth,0.000458
46038,Cambridge,50-015-46038,Collins,Pro,0.000458
46038,Cambridge,50-015-46038,Kennedy,SWP,0.000458
46038,Cambridge,50-015-46038,De La Fuente,ALP,0.0
46038,Cambridge,50-015-46038,Kopitke,Ind,0.0
46038,Cambridge,50-015-46038,Scalf,Ind,0.0
46038,Cambridge,50-015-46038,La Riva,LUn,0.0
46038,Cambridge,50-015-46038,McCormic,Oth,0.0
46038,Cambridge,50-015-46038,Pierce,Una,0.0
46039,Canaan,50-009-46039,Trump,GOP,0.487854
46039,Canaan,50-009-46039,Biden,Dem,0.483806
46039,Canaan,50-009-46039,Jorgensen,Lib,0.01417
46039,Canaan,50-009-46039,LaFontaine,Ind,0.004049
46039,Canaan,50-009-46039,Paige,Ind,0.004049
46039,Canaan,50-009-46039,De La Fuente,ALP,0.002024
46039,Canaan,50-009-46039,Collins,Pro,0.002024
46039,Canaan,50-009-46039,Pierce,Una,0.002024
46039,Canaan,50-009-46039,Carroll,ASP,0.0
46039,Canaan,50-009-46039,Huber,AVP,0.0
46039,Canaan,50-009-46039,Segal,BdR,0.0
46039,Canaan,50-009-46039,Blankenship,CST,0.0
46039,Canaan,50-009-46039,Hawkins,Grn,0.0
46039,Canaan,50-009-46039,West,Ind,0.0
46039,Canaan,50-009-46039,Duncan,Ind,0.0
46039,Canaan,50-009-46039,Kopitke,Ind,0.0
46039,Canaan,50-009-46039,Scalf,Ind,0.0
46039,Canaan,50-009-46039,La Riva,LUn,0.0
46039,Canaan,50-009-46039,McCormic,Oth,0.0
46039,Canaan,50-009-46039,Swing,Oth,0.0
46039,Canaan,50-009-46039,Kennedy,SWP,0.0
46040,Castleton,50-021-46040,Biden,Dem,0.490251
46040,Castleton,50-021-46040,Trump,GOP,0.483751
46040,Castleton,50-021-46040,Jorgensen,Lib,0.012535
46040,Castleton,50-021-46040,Paige,Ind,0.004178
46040,Castleton,50-021-46040,Hawkins,Grn,0.001857
46040,Castleton,50-021-46040,West,Ind,0.001857
46040,Castleton,50-021-46040,LaFontaine,Ind,0.001857
46040,Castleton,50-021-46040,Carroll,ASP,0.000929
46040,Castleton,50-021-46040,Swing,Oth,0.000929
46040,Castleton,50-021-46040,Duncan,Ind,0.000464
46040,Castleton,50-021-46040,La Riva,LUn,0.000464
46040,Castleton,50-021-46040,McCormic,Oth,0.000464
46040,Castleton,50-021-46040,Collins,Pro,0.000464
46040,Castleton,50-021-46040,De La Fuente,ALP,0.0
46040,Castleton,50-021-46040,Huber,AVP,0.0
46040,Castleton,50-021-46040,Segal,BdR,0.0
46040,Castleton,50-021-46040,Blankenship,CST,0.0
46040,Castleton,50-021-46040,Kopitke,Ind,0.0
46040,Castleton,50-021-46040,Scalf,Ind,0.0
46040,Castleton,50-021-46040,Kennedy,SWP,0.0
46040,Castleton,50-021-46040,Pierce,Una,0.0
46041,Cavendish,50-027-46041,Biden,Dem,0.592875
46041,Cavendish,50-027-46041,Trump,GOP,0.377863
46041,Cavendish,50-027-46041,Jorgensen,Lib,0.010178
46041,Cavendish,50-027-46041,Hawkins,Grn,0.006361
46041,Cavendish,50-027-46041,Paige,Ind,0.002545
46041,Cavendish,50-027-46041,West,Ind,0.002545
46041,Cavendish,50-027-46041,De La Fuente,ALP,0.001272
46041,Cavendish,50-027-46041,Duncan,Ind,0.001272
46041,Cavendish,50-027-46041,LaFontaine,Ind,0.001272
46041,Cavendish,50-027-46041,McCormic,Oth,0.001272
46041,Cavendish,50-027-46041,Swing,Oth,0.001272
46041,Cavendish,50-027-46041,Pierce,Una,0.001272
46041,Cavendish,50-027-46041,Carroll,ASP,0.0
46041,Cavendish,50-027-46041,Huber,AVP,0.0
46041,Cavendish,50-027-46041,Segal,BdR,0.0
46041,Cavendish,50-027-46041,Blankenship,CST,0.0
46041,Cavendish,50-027-46041,Kopitke,Ind,0.0
46041,Cavendish,50-027-46041,Scalf,Ind,0.0
46041,Cavendish,50-027-46041,La Riva,LUn,0.0
46041,Cavendish,50-027-46041,Collins,Pro,0.0
46041,Cavendish,50-027-46041,Kennedy,SWP,0.0
46042,Charleston,50-019-46042,Trump,GOP,0.508349
46042,Charleston,50-019-46042,Biden,Dem,0.458256
46042,Charleston,50-019-46042,Jorgensen,Lib,0.014842
46042,Charleston,50-019-46042,Paige,Ind,0.007421
46042,Charleston,50-019-46042,La Riva,LUn,0.005566
46042,Charleston,50-019-46042,Hawkins,Grn,0.003711
46042,Charleston,50-019-46042,LaFontaine,Ind,0.001855
46042,Charleston,50-019-46042,De La Fuente,ALP,0.0
46042,Charleston,50-019-46042,Carroll,ASP,0.0
46042,Charleston,50-019-46042,Huber,AVP,0.0
46042,Charleston,50-019-46042,Segal,BdR,0.0
46042,Charleston,50-019-46042,Blankenship,CST,0.0
46042,Charleston,50-019-46042,Duncan,Ind,0.0
46042,Charleston,50-019-46042,Kopitke,Ind,0.0
46042,Charleston,50-019-46042,Scalf,Ind,0.0
46042,Charleston,50-019-46042,West,Ind,0.0
46042,Charleston,50-019-46042,Swing,Oth,0.0
46042,Charleston,50-019-46042,McCormic,Oth,0.0
46042,Charleston,50-019-46042,Collins,Pro,0.0
46042,Charleston,50-019-46042,Kennedy,SWP,0.0
46042,Charleston,50-019-46042,Pierce,Una,0.0
46043,Charlotte,50-007-46043,Biden,Dem,0.794506
46043,Charlotte,50-007-46043,Trump,GOP,0.177677
46043,Charlotte,50-007-46043,Jorgensen,Lib,0.011127
46043,Charlotte,50-007-46043,West,Ind,0.004172
46043,Charlotte,50-007-46043,Hawkins,Grn,0.003129
46043,Charlotte,50-007-46043,LaFontaine,Ind,0.002434
46043,Charlotte,50-007-46043,Carroll,ASP,0.001043
46043,Charlotte,50-007-46043,Huber,AVP,0.001043
46043,Charlotte,50-007-46043,Paige,Ind,0.001043
46043,Charlotte,50-007-46043,Duncan,Ind,0.001043
46043,Charlotte,50-007-46043,Blankenship,CST,0.000695
46043,Charlotte,50-007-46043,Segal,BdR,0.000348
46043,Charlotte,50-007-46043,McCormic,Oth,0.000348
46043,Charlotte,50-007-46043,Swing,Oth,0.000348
46043,Charlotte,50-007-46043,Collins,Pro,0.000348
46043,Charlotte,50-007-46043,Kennedy,SWP,0.000348
46043,Charlotte,50-007-46043,Pierce,Una,0.000348
46043,Charlotte,50-007-46043,De La Fuente,ALP,0.0
46043,Charlotte,50-007-46043,Kopitke,Ind,0.0
46043,Charlotte,50-007-46043,Scalf,Ind,0.0
46043,Charlotte,50-007-46043,La Riva,LUn,0.0
46044,Chelsea,50-017-46044,Biden,Dem,0.562674
46044,Chelsea,50-017-46044,Trump,GOP,0.395543
46044,Chelsea,50-017-46044,West,Ind,0.012535
46044,Chelsea,50-017-46044,Jorgensen,Lib,0.012535
46044,Chelsea,50-017-46044,Kennedy,SWP,0.004178
46044,Chelsea,50-017-46044,Paige,Ind,0.002786
46044,Chelsea,50-017-46044,McCormic,Oth,0.002786
46044,Chelsea,50-017-46044,De La Fuente,ALP,0.001393
46044,Chelsea,50-017-46044,Hawkins,Grn,0.001393
46044,Chelsea,50-017-46044,Duncan,Ind,0.001393
46044,Chelsea,50-017-46044,Swing,Oth,0.001393
46044,Chelsea,50-017-46044,Collins,Pro,0.001393
46044,Chelsea,50-017-46044,Carroll,ASP,0.0
46044,Chelsea,50-017-46044,Huber,AVP,0.0
46044,Chelsea,50-017-46044,Segal,BdR,0.0
46044,Chelsea,50-017-46044,Blankenship,CST,0.0
46044,Chelsea,50-017-46044,LaFontaine,Ind,0.0
46044,Chelsea,50-017-46044,Scalf,Ind,0.0
46044,Chelsea,50-017-46044,Kopitke,Ind,0.0
46044,Chelsea,50-017-46044,La Riva,LUn,0.0
46044,Chelsea,50-017-46044,Pierce,Una,0.0
46045,Chester,50-027-46045,Biden,Dem,0.621221
46045,Chester,50-027-46045,Trump,GOP,0.353109
46045,Chester,50-027-46045,Jorgensen,Lib,0.010268
46045,Chester,50-027-46045,Paige,Ind,0.003423
46045,Chester,50-027-46045,West,Ind,0.003423
46045,Chester,50-027-46045,Hawkins,Grn,0.002852
46045,Chester,50-027-46045,Duncan,Ind,0.001711
46045,Chester,50-027-46045,LaFontaine,Ind,0.001141
46045,Chester,50-027-46045,Huber,AVP,0.00057
46045,Chester,50-027-46045,Blankenship,CST,0.00057
46045,Chester,50-027-46045,La Riva,LUn,0.00057
46045,Chester,50-027-46045,Collins,Pro,0.00057
46045,Chester,50-027-46045,Kennedy,SWP,0.00057
46045,Chester,50-027-46045,De La Fuente,ALP,0.0
46045,Chester,50-027-46045,Carroll,ASP,0.0
46045,Chester,50-027-46045,Segal,BdR,0.0
46045,Chester,50-027-46045,Kopitke,Ind,0.0
46045,Chester,50-027-46045,Scalf,Ind,0.0
46045,Chester,50-027-46045,Swing,Oth,0.0
46045,Chester,50-027-46045,McCormic,Oth,0.0
46045,Chester,50-027-46045,Pierce,Una,0.0
46046,Chittenden,50-021-46046,Biden,Dem,0.555817
46046,Chittenden,50-021-46046,Trump,GOP,0.403055
46046,Chittenden,50-021-46046,Jorgensen,Lib,0.014101
46046,Chittenden,50-021-46046,Paige,Ind,0.008226
46046,Chittenden,50-021-46046,Hawkins,Grn,0.005875
46046,Chittenden,50-021-46046,West,Ind,0.005875
46046,Chittenden,50-021-46046,Carroll,ASP,0.003525
46046,Chittenden,50-021-46046,De La Fuente,ALP,0.001175
46046,Chittenden,50-021-46046,Duncan,Ind,0.001175
46046,Chittenden,50-021-46046,McCormic,Oth,0.001175
46046,Chittenden,50-021-46046,Huber,AVP,0.0
46046,Chittenden,50-021-46046,Segal,BdR,0.0
46046,Chittenden,50-021-46046,Blankenship,CST,0.0
46046,Chittenden,50-021-46046,Scalf,Ind,0.0
46046,Chittenden,50-021-46046,LaFontaine,Ind,0.0
46046,Chittenden,50-021-46046,Kopitke,Ind,0.0
46046,Chittenden,50-021-46046,La Riva,LUn,0.0
46046,Chittenden,50-021-46046,Swing,Oth,0.0
46046,Chittenden,50-021-46046,Collins,Pro,0.0
46046,Chittenden,50-021-46046,Kennedy,SWP,0.0
46046,Chittenden,50-021-46046,Pierce,Una,0.0
46047,Clarendon,50-021-46047,Trump,GOP,0.533424
46047,Clarendon,50-021-46047,Biden,Dem,0.447476
46047,Clarendon,50-021-46047,Jorgensen,Lib,0.007503
46047,Clarendon,50-021-46047,Paige,Ind,0.004093
46047,Clarendon,50-021-46047,LaFontaine,Ind,0.003411
46047,Clarendon,50-021-46047,West,Ind,0.001364
46047,Clarendon,50-021-46047,Collins,Pro,0.001364
46047,Clarendon,50-021-46047,Duncan,Ind,0.000682
46047,Clarendon,50-021-46047,McCormic,Oth,0.000682
46047,Clarendon,50-021-46047,De La Fuente,ALP,0.0
46047,Clarendon,50-021-46047,Carroll,ASP,0.0
46047,Clarendon,50-021-46047,Huber,AVP,0.0
46047,Clarendon,50-021-46047,Segal,BdR,0.0
46047,Clarendon,50-021-46047,Blankenship,CST,0.0
46047,Clarendon,50-021-46047,Hawkins,Grn,0.0
46047,Clarendon,50-021-46047,Kopitke,Ind,0.0
46047,Clarendon,50-021-46047,Scalf,Ind,0.0
46047,Clarendon,50-021-46047,La Riva,LUn,0.0
46047,Clarendon,50-021-46047,Swing,Oth,0.0
46047,Clarendon,50-021-46047,Kennedy,SWP,0.0
46047,Clarendon,50-021-46047,Pierce,Una,0.0
46048,Colchester,50-007-46048,Biden,Dem,0.675993
46048,Colchester,50-007-46048,Trump,GOP,0.298858
46048,Colchester,50-007-46048,Jorgensen,Lib,0.010269
46048,Colchester,50-007-46048,West,Ind,0.003458
46048,Colchester,50-007-46048,Hawkins,Grn,0.003353
46048,Colchester,50-007-46048,Paige,Ind,0.003144
46048,Colchester,50-007-46048,LaFontaine,Ind,0.001257
46048,Colchester,50-007-46048,Carroll,ASP,0.000524
46048,Colchester,50-007-46048,Blankenship,CST,0.000419
46048,Colchester,50-007-46048,La Riva,LUn,0.000419
46048,Colchester,50-007-46048,Collins,Pro,0.000419
46048,Colchester,50-007-46048,Pierce,Una,0.000419
46048,Colchester,50-007-46048,De La Fuente,ALP,0.000314
46048,Colchester,50-007-46048,Kennedy,SWP,0.000314
46048,Colchester,50-007-46048,Duncan,Ind,0.00021
46048,Colchester,50-007-46048,McCormic,Oth,0.00021
46048,Colchester,50-007-46048,Swing,Oth,0.00021
46048,Colchester,50-007-46048,Segal,BdR,0.000105
46048,Colchester,50-007-46048,Kopitke,Ind,0.000105
46048,Colchester,50-007-46048,Huber,AVP,0.0
46048,Colchester,50-007-46048,Scalf,Ind,0.0
46049,Concord,50-009-46049,Trump,GOP,0.546178
46049,Concord,50-009-46049,Biden,Dem,0.417197
46049,Concord,50-009-46049,Jorgensen,Lib,0.017516
46049,Concord,50-009-46049,Blankenship,CST,0.003185
46049,Concord,50-009-46049,West,Ind,0.003185
46049,Concord,50-009-46049,Duncan,Ind,0.003185
46049,Concord,50-009-46049,Paige,Ind,0.003185
46049,Concord,50-009-46049,LaFontaine,Ind,0.001592
46049,Concord,50-009-46049,McCormic,Oth,0.001592
46049,Concord,50-009-46049,Swing,Oth,0.001592
46049,Concord,50-009-46049,Collins,Pro,0.001592
46049,Concord,50-009-46049,De La Fuente,ALP,0.0
46049,Concord,50-009-46049,Carroll,ASP,0.0
46049,Concord,50-009-46049,Huber,AVP,0.0
46049,Concord,50-009-46049,Segal,BdR,0.0
46049,Concord,50-009-46049,Hawkins,Grn,0.0
46049,Concord,50-009-46049,Kopitke,Ind,0.0
46049,Concord,50-009-46049,Scalf,Ind,0.0
46049,Concord,50-009-46049,La Riva,LUn,0.0
46049,Concord,50-009-46049,Kennedy,SWP,0.0
46049,Concord,50-009-46049,Pierce,Una,0.0
46050,Corinth,50-017-46050,Biden,Dem,0.554348
46050,Corinth,50-017-46050,Trump,GOP,0.422705
46050,Corinth,50-017-46050,LaFontaine,Ind,0.006039
46050,Corinth,50-017-46050,Jorgensen,Lib,0.004831
46050,Corinth,50-017-46050,Hawkins,Grn,0.003623
46050,Corinth,50-017-46050,Carroll,ASP,0.002415
46050,Corinth,50-017-46050,Segal,BdR,0.002415
46050,Corinth,50-017-46050,West,Ind,0.001208
46050,Corinth,50-017-46050,Paige,Ind,0.001208
46050,Corinth,50-017-46050,Kennedy,SWP,0.001208
46050,Corinth,50-017-46050,De La Fuente,ALP,0.0
46050,Corinth,50-017-46050,Huber,AVP,0.0
46050,Corinth,50-017-46050,Blankenship,CST,0.0
46050,Corinth,50-017-46050,Kopitke,Ind,0.0
46050,Corinth,50-017-46050,Duncan,Ind,0.0
46050,Corinth,50-017-46050,Scalf,Ind,0.0
46050,Corinth,50-017-46050,La Riva,LUn,0.0
46050,Corinth,50-017-46050,McCormic,Oth,0.0
46050,Corinth,50-017-46050,Swing,Oth,0.0
46050,Corinth,50-017-46050,Collins,Pro,0.0
46050,Corinth,50-017-46050,Pierce,Una,0.0
46051,Cornwall,50-001-46051,Biden,Dem,0.789286
46051,Cornwall,50-001-46051,Trump,GOP,0.172619
46051,Cornwall,50-001-46051,Jorgensen,Lib,0.014286
46051,Cornwall,50-001-46051,Hawkins,Grn,0.004762
46051,Cornwall,50-001-46051,Paige,Ind,0.004762
46051,Cornwall,50-001-46051,West,Ind,0.003571
46051,Cornwall,50-001-46051,LaFontaine,Ind,0.002381
46051,Cornwall,50-001-46051,Kennedy,SWP,0.002381
46051,Cornwall,50-001-46051,Carroll,ASP,0.00119
46051,Cornwall,50-001-46051,Duncan,Ind,0.00119
46051,Cornwall,50-001-46051,McCormic,Oth,0.00119
46051,Cornwall,50-001-46051,Collins,Pro,0.00119
46051,Cornwall,50-001-46051,Pierce,Una,0.00119
46051,Cornwall,50-001-46051,De La Fuente,ALP,0.0
46051,Cornwall,50-001-46051,Huber,AVP,0.0
46051,Cornwall,50-001-46051,Segal,BdR,0.0
46051,Cornwall,50-001-46051,Blankenship,CST,0.0
46051,Cornwall,50-001-46051,Kopitke,Ind,0.0
46051,Cornwall,50-001-46051,Scalf,Ind,0.0
46051,Cornwall,50-001-46051,La Riva,LUn,0.0
46051,Cornwall,50-001-46051,Swing,Oth,0.0
46052,Coventry,50-019-46052,Trump,GOP,0.524064
46052,Coventry,50-019-46052,Biden,Dem,0.43672
46052,Coventry,50-019-46052,Jorgensen,Lib,0.012478
46052,Coventry,50-019-46052,Paige,Ind,0.00713
46052,Coventry,50-019-46052,Hawkins,Grn,0.005348
46052,Coventry,50-019-46052,LaFontaine,Ind,0.005348
46052,Coventry,50-019-46052,Carroll,ASP,0.001783
46052,Coventry,50-019-46052,West,Ind,0.001783
46052,Coventry,50-019-46052,Duncan,Ind,0.001783
46052,Coventry,50-019-46052,McCormic,Oth,0.001783
46052,Coventry,50-019-46052,Kennedy,SWP,0.001783
46052,Coventry,50-019-46052,De La Fuente,ALP,0.0
46052,Coventry,50-019-46052,Huber,AVP,0.0
46052,Coventry,50-019-46052,Segal,BdR,0.0
46052,Coventry,50-019-46052,Blankenship,CST,0.0
46052,Coventry,50-019-46052,Kopitke,Ind,0.0
46052,Coventry,50-019-46052,Scalf,Ind,0.0
46052,Coventry,50-019-46052,La Riva,LUn,0.0
46052,Coventry,50-019-46052,Swing,Oth,0.0
46052,Coventry,50-019-46052,Collins,Pro,0.0
46052,Coventry,50-019-46052,Pierce,Una,0.0
46053,Craftsbury,50-019-46053,Biden,Dem,0.729412
46053,Craftsbury,50-019-46053,Trump,GOP,0.248366
46053,Craftsbury,50-019-46053,Jorgensen,Lib,0.007843
46053,Craftsbury,50-019-46053,Paige,Ind,0.005229
46053,Craftsbury,50-019-46053,Hawkins,Grn,0.002614
46053,Craftsbury,50-019-46053,Blankenship,CST,0.001307
46053,Craftsbury,50-019-46053,LaFontaine,Ind,0.001307
46053,Craftsbury,50-019-46053,West,Ind,0.001307
46053,Craftsbury,50-019-46053,La Riva,LUn,0.001307
46053,Craftsbury,50-019-46053,Pierce,Una,0.001307
46053,Craftsbury,50-019-46053,De La Fuente,ALP,0.0
46053,Craftsbury,50-019-46053,Carroll,ASP,0.0
46053,Craftsbury,50-019-46053,Huber,AVP,0.0
46053,Craftsbury,50-019-46053,Segal,BdR,0.0
46053,Craftsbury,50-019-46053,Duncan,Ind,0.0
46053,Craftsbury,50-019-46053,Scalf,Ind,0.0
46053,Craftsbury,50-019-46053,Kopitke,Ind,0.0
46053,Craftsbury,50-019-46053,Swing,Oth,0.0
46053,Craftsbury,50-019-46053,McCormic,Oth,0.0
46053,Craftsbury,50-019-46053,Collins,Pro,0.0
46053,Craftsbury,50-019-46053,Kennedy,SWP,0.0
46054,Danby,50-021-46054,Trump,GOP,0.537135
46054,Danby,50-021-46054,Biden,Dem,0.431034
46054,Danby,50-021-46054,Hawkins,Grn,0.007958
46054,Danby,50-021-46054,Jorgensen,Lib,0.007958
46054,Danby,50-021-46054,Paige,Ind,0.006631
46054,Danby,50-021-46054,West,Ind,0.003979
46054,Danby,50-021-46054,Carroll,ASP,0.002653
46054,Danby,50-021-46054,LaFontaine,Ind,0.001326
46054,Danby,50-021-46054,Pierce,Una,0.001326
46054,Danby,50-021-46054,De La Fuente,ALP,0.0
46054,Danby,50-021-46054,Huber,AVP,0.0
46054,Danby,50-021-46054,Segal,BdR,0.0
46054,Danby,50-021-46054,Blankenship,CST,0.0
46054,Danby,50-021-46054,Kopitke,Ind,0.0
46054,Danby,50-021-46054,Duncan,Ind,0.0
46054,Danby,50-021-46054,Scalf,Ind,0.0
46054,Danby,50-021-46054,La Riva,LUn,0.0
46054,Danby,50-021-46054,McCormic,Oth,0.0
46054,Danby,50-021-46054,Swing,Oth,0.0
46054,Danby,50-021-46054,Collins,Pro,0.0
46054,Danby,50-021-46054,Kennedy,SWP,0.0
46055,Danville,50-005-46055,Biden,Dem,0.585216
46055,Danville,50-005-46055,Trump,GOP,0.382615
